chr1	x1	x2	chr2	y1	y2	color	f1	f2	f3	f4	f5
12	75920000	76080000	12	75920000	76080000	255,255,0	0.90525	0.10748	0.010215	0.67188	0.54688
12	76990000	77420000	12	76990000	77420000	255,255,0	1.2184	0.065404	0.051708	0.73377	0.85931
12	32210000	32470000	12	32210000	32470000	255,255,0	1.4358	0.054985	0.061852	0.8284	0.87574
12	30790000	30970000	12	30790000	30970000	255,255,0	0.99726	0.029729	0.086981	0.5679	0.74074
12	50150000	50470000	12	50150000	50470000	255,255,0	1.1187	0.058951	0.05762	0.72266	0.78516
12	64230000	64650000	12	64230000	64650000	255,255,0	1.8112	0.064997	0.051293	0.93878	0.93878
12	89410000	89870000	12	89410000	89870000	255,255,0	1.7658	0.043949	0.071883	0.9603	0.90737
12	85850000	86290000	12	85850000	86290000	255,255,0	1.5272	0.056996	0.058783	0.88223	0.93182
12	13420000	13840000	12	13420000	13840000	255,255,0	1.3341	0.069175	0.0466	0.9161	0.68481
12	95440000	95930000	12	95440000	95930000	255,255,0	1.4246	0.059644	0.055836	0.86167	0.87167
12	53710000	53900000	12	53710000	53900000	255,255,0	1.0854	0.048849	0.066398	0.65556	0.76667
12	11700000	12190000	12	11700000	12190000	255,255,0	1.8619	0.056827	0.058281	0.965	0.895
12	50860000	51140000	12	50860000	51140000	255,255,0	1.331	0.063178	0.051703	0.82143	0.87245
12	12520000	12740000	12	12520000	12740000	255,255,0	1.1301	0.065323	0.049398	0.82645	0.5124
12	120380000	120530000	12	120380000	120530000	255,255,0	0.93359	0.023037	0.091374	0.58929	0.625
12	124240000	124510000	12	124240000	124510000	255,255,0	1.37	0.070088	0.044162	0.84066	0.85165
12	12920000	13150000	12	12920000	13150000	255,255,0	1.1219	0.07463	0.039619	0.82576	0.61364
12	15420000	15680000	12	15420000	15680000	255,255,0	1.3189	0.037642	0.076068	0.7574	0.85207
12	14380000	14520000	12	14380000	14520000	255,255,0	0.8427	0.083691	0.029938	0.57143	0.53061
12	123010000	123260000	12	123010000	123260000	255,255,0	1.1788	0.053196	0.059484	0.73718	0.76282
12	10720000	10910000	12	10720000	10910000	255,255,0	1.1193	0.054526	0.057684	0.61111	0.76667
12	26250000	26840000	12	26250000	26840000	255,255,0	1.5696	0.045105	0.066999	0.96207	0.84943
12	78110000	78320000	12	78110000	78320000	255,255,0	1.1702	0.03908	0.072676	0.71818	0.79091
12	62640000	62810000	12	62640000	62810000	255,255,0	0.96476	0.086587	0.024179	0.70833	0.59722
12	117450000	117620000	12	117450000	117620000	255,255,0	1.0134	0.031206	0.079527	0.625	0.70833
12	80800000	81170000	12	80800000	81170000	255,255,0	1.396	0.059135	0.051408	0.88596	0.83918
12	98800000	99090000	12	98800000	99090000	255,255,0	1.2192	0.048793	0.061339	0.8619	0.70952
12	48090000	48360000	12	48090000	48360000	255,255,0	1.1929	0.078042	0.032072	0.82967	0.68681
12	123270000	123460000	12	123270000	123460000	255,255,0	0.99615	0.044657	0.065392	0.58889	0.7
12	56710000	56870000	12	56710000	56870000	255,255,0	0.96065	0.043459	0.066555	0.64062	0.64062
12	43800000	44120000	12	43800000	44120000	255,255,0	1.1404	0.071115	0.038777	0.80078	0.72266
12	27870000	28340000	12	27870000	28340000	255,255,0	1.2498	0.062853	0.047034	0.90761	0.61775
12	24970000	25110000	12	24970000	25110000	255,255,0	0.81794	0.064742	0.044184	0.57143	0.53061
12	116410000	116710000	12	116410000	116710000	255,255,0	1.5804	0.076552	0.032341	0.90667	0.84444
12	21850000	22160000	12	21850000	22160000	255,255,0	1.5232	0.052706	0.056069	0.90417	0.90417
12	65670000	66520000	12	65670000	66520000	255,255,0	1.9009	0.058063	0.049475	0.96733	0.97951
12	70610000	70770000	12	70610000	70770000	255,255,0	0.86166	0.052298	0.054966	0.60938	0.57812
12	27870000	28110000	12	27870000	28110000	255,255,0	1.3732	0.077362	0.029806	0.85417	0.78472
12	2940000	3160000	12	2940000	3160000	255,255,0	1.3803	0.055078	0.051552	0.82645	0.80992
12	6830000	6960000	12	6830000	6960000	255,255,0	0.75855	0.027508	0.078893	0.5	0.5
12	16170000	16500000	12	16170000	16500000	255,255,0	0.88512	0.071581	0.034527	0.68015	0.54044
12	12230000	12500000	12	12230000	12500000	255,255,0	1.6065	0.05399	0.052051	0.87363	0.87363
12	116400000	117110000	12	116400000	117110000	255,255,0	1.8995	0.042371	0.063465	0.98333	0.93889
12	10930000	11360000	12	10930000	11360000	255,255,0	1.4562	0.047621	0.057811	0.91558	0.84199
12	46760000	46950000	12	46760000	46950000	255,255,0	0.99451	0.070198	0.034971	0.76667	0.52222
12	113620000	113880000	12	113620000	113880000	255,255,0	1.3285	0.060438	0.04432	0.85207	0.81657
12	107500000	108030000	12	107500000	108030000	255,255,0	1.7993	0.05306	0.051469	0.95299	0.95584
12	47420000	48080000	12	47420000	48080000	255,255,0	1.6272	0.047305	0.056853	0.93113	0.95133
12	123460000	123730000	12	123460000	123730000	255,255,0	1.389	0.043812	0.060063	0.81868	0.85165
12	25580000	26200000	12	25580000	26200000	255,255,0	1.7038	0.051295	0.052502	0.93861	0.94901
12	21640000	21850000	12	21640000	21850000	255,255,0	0.95664	0.062254	0.041096	0.64545	0.66364
12	44120000	44300000	12	44120000	44300000	255,255,0	1.0567	0.046574	0.056466	0.69136	0.71605
12	51790000	51930000	12	51790000	51930000	255,255,0	0.79509	0.073743	0.028941	0.57143	0.53061
12	93380000	93800000	12	93380000	93800000	255,255,0	1.6709	0.048057	0.054614	0.9161	0.94785
12	101800000	102150000	12	101800000	102150000	255,255,0	1.1766	0.050434	0.052042	0.89216	0.60458
12	76450000	76750000	12	76450000	76750000	255,255,0	1.4966	0.063978	0.03795	0.90667	0.86222
12	93880000	94500000	12	93880000	94500000	255,255,0	1.7622	0.062917	0.038967	0.92404	0.95734
12	80180000	80590000	12	80180000	80590000	255,255,0	1.0993	0.045333	0.056073	0.50714	0.9119
12	104330000	104530000	12	104330000	104530000	255,255,0	1.0241	0.051574	0.049132	0.65	0.73
12	12520000	12870000	12	12520000	12870000	255,255,0	1.7871	0.043012	0.057378	0.92484	0.93137
12	124520000	124810000	12	124520000	124810000	255,255,0	1.5692	0.040017	0.060153	0.88095	0.9
12	71990000	72150000	12	71990000	72150000	255,255,0	0.95023	0.046894	0.053203	0.64062	0.67188
12	52240000	52390000	12	52240000	52390000	255,255,0	0.69425	0.047412	0.052257	0.51786	0.51786
12	88530000	88960000	12	88530000	88960000	255,255,0	1.6137	0.070674	0.028731	0.95455	0.87662
12	3410000	3930000	12	3410000	3930000	255,255,0	1.8026	0.054612	0.044263	0.96893	0.91864
12	3990000	4400000	12	3990000	4400000	255,255,0	1.4389	0.048443	0.050254	0.88333	0.85
12	66530000	66820000	12	66530000	66820000	255,255,0	1.0422	0.052729	0.045537	0.87143	0.50952
12	125050000	125250000	12	125050000	125250000	255,255,0	1.296	0.026286	0.07197	0.77	0.79
12	51160000	51430000	12	51160000	51430000	255,255,0	1.3758	0.049555	0.04825	0.86264	0.86264
12	122830000	123010000	12	122830000	123010000	255,255,0	0.96004	0.034095	0.063483	0.5679	0.69136
12	4920000	5160000	12	4920000	5160000	255,255,0	1.0302	0.048208	0.049329	0.74306	0.65972
12	99120000	99410000	12	99120000	99410000	255,255,0	1.2618	0.051563	0.045972	0.77619	0.87143
12	27070000	27470000	12	27070000	27470000	255,255,0	1.3759	0.055684	0.041593	0.8025	0.8875
12	50570000	50810000	12	50570000	50810000	255,255,0	0.94373	0.05437	0.0428	0.6456	0.61901
12	31820000	32140000	12	31820000	32140000	255,255,0	1.1866	0.049099	0.047873	0.87891	0.66016
12	113430000	113610000	12	113430000	113610000	255,255,0	0.9777	0.033011	0.063309	0.64198	0.71605
12	76210000	76430000	12	76210000	76430000	255,255,0	1.1831	0.011648	0.084575	0.66116	0.82645
12	46520000	46750000	12	46520000	46750000	255,255,0	1.1131	0.049905	0.045775	0.71054	0.78946
12	40380000	40520000	12	40380000	40520000	255,255,0	0.785	0.041933	0.05365	0.53061	0.57143
12	115110000	115430000	12	115110000	115430000	255,255,0	1.267	0.076641	0.018933	0.89348	0.60317
12	72650000	73060000	12	72650000	73060000	255,255,0	1.2015	0.05043	0.044939	0.75	0.85476
12	113900000	114380000	12	113900000	114380000	255,255,0	1.4825	0.048371	0.046945	0.86979	0.94271
12	58730000	58940000	12	58730000	58940000	255,255,0	1.1678	0.058167	0.036785	0.80909	0.71818
12	68040000	68350000	12	68040000	68350000	255,255,0	1.2202	0.0419	0.052354	0.7875	0.82917
12	127580000	127810000	12	127580000	127810000	255,255,0	0.9958	0.051435	0.042637	0.68939	0.64394
12	95480000	95730000	12	95480000	95730000	255,255,0	1.2804	0.06398	0.030085	0.8141	0.8141
12	94940000	95370000	12	94940000	95370000	255,255,0	1.2576	0.038553	0.054538	0.7987	0.86364
12	96660000	96790000	12	96660000	96790000	255,255,0	0.71192	0.075087	0.017806	0.5	0.5
12	85520000	85810000	12	85520000	85810000	255,255,0	0.77696	0.057669	0.035146	0.52539	0.60426
12	6420000	6660000	12	6420000	6660000	255,255,0	1.312	0.048783	0.043524	0.84028	0.79861
12	75910000	76430000	12	75910000	76430000	255,255,0	1.8894	0.049046	0.043134	0.96893	0.96006
12	41330000	41640000	12	41330000	41640000	255,255,0	0.97458	0.05128	0.040887	0.77917	0.57083
12	66240000	66510000	12	66240000	66510000	255,255,0	1.1208	0.029357	0.062667	0.54396	0.88462
12	65700000	65940000	12	65700000	65940000	255,255,0	1.313	0.069878	0.021708	0.85417	0.8125
12	52980000	53260000	12	52980000	53260000	255,255,0	1.1482	0.017367	0.073635	0.62755	0.89286
12	49210000	49410000	12	49210000	49410000	255,255,0	1.1099	0.046583	0.044193	0.71	0.77
12	70290000	70550000	12	70290000	70550000	255,255,0	0.9718	0.04703	0.043464	0.78846	0.58981
12	89420000	89740000	12	89420000	89740000	255,255,0	1.3765	0.058003	0.032009	0.91797	0.724
12	91780000	92150000	12	91780000	92150000	255,255,0	1.2044	0.059217	0.029832	0.92105	0.50585
12	94520000	94880000	12	94520000	94880000	255,255,0	1.5213	0.043676	0.045341	0.93519	0.84259
12	106620000	106770000	12	106620000	106770000	255,255,0	0.87999	0.046512	0.04248	0.625	0.58929
12	54160000	54350000	12	54160000	54350000	255,255,0	1.0609	0.058196	0.030756	0.74444	0.67778
12	84920000	85240000	12	84920000	85240000	255,255,0	0.88953	0.043118	0.045518	0.66016	0.60547
12	89930000	90510000	12	89930000	90510000	255,255,0	1.5452	0.047083	0.041455	0.956	0.88466
12	3730000	3920000	12	3730000	3920000	255,255,0	1.0171	0.027086	0.061009	0.61111	0.74444
12	680000	860000	12	680000	860000	255,255,0	1.2087	0.049217	0.038836	0.74074	0.74074
12	105810000	106080000	12	105810000	106080000	255,255,0	1.3108	0.06919	0.018773	0.88462	0.74176
12	107510000	107710000	12	107510000	107710000	255,255,0	1.0324	0.068673	0.018771	0.79	0.59
12	79580000	79760000	12	79580000	79760000	255,255,0	0.89496	0.016923	0.070486	0.5679	0.71605
12	22940000	23270000	12	22940000	23270000	255,255,0	1.1659	0.049877	0.037218	0.79779	0.78309
12	45930000	46130000	12	45930000	46130000	255,255,0	1.0926	0.036454	0.050474	0.71	0.77
12	89930000	90100000	12	89930000	90100000	255,255,0	0.89608	0.074484	0.012386	0.68056	0.54167
12	1220000	1710000	12	1220000	1710000	255,255,0	1.8237	0.036582	0.049748	0.955	0.95833
12	79950000	80140000	12	79950000	80140000	255,255,0	1.0621	0.053229	0.030816	0.72222	0.7
12	116710000	117050000	12	116710000	117050000	255,255,0	1.2925	0.028874	0.054981	0.79585	0.90657
12	4410000	4650000	12	4410000	4650000	255,255,0	1.1019	0.040754	0.042817	0.79861	0.67361
12	2160000	2410000	12	2160000	2410000	255,255,0	1.3547	0.049495	0.033973	0.86538	0.8141
12	47430000	47710000	12	47430000	47710000	255,255,0	1.3347	0.053036	0.030325	0.89286	0.7602
12	72370000	72620000	12	72370000	72620000	255,255,0	0.94376	0.042362	0.040443	0.62179	0.73718
12	47810000	48050000	12	47810000	48050000	255,255,0	0.99429	0.017075	0.065668	0.57639	0.8125
12	80320000	80580000	12	80320000	80580000	255,255,0	1.2504	0.029519	0.052159	0.71006	0.87574
12	46760000	47070000	12	46760000	47070000	255,255,0	1.3921	0.050533	0.030786	0.87083	0.8625
12	127880000	128180000	12	127880000	128180000	255,255,0	1.2964	0.036205	0.043993	0.8	0.85333
12	29670000	29960000	12	29670000	29960000	255,255,0	1.3869	0.047856	0.032296	0.89048	0.85238
12	59570000	59760000	12	59570000	59760000	255,255,0	0.85146	0.050579	0.029109	0.61111	0.61111
12	19460000	19870000	12	19460000	19870000	255,255,0	0.86037	0.041163	0.037971	0.61667	0.6119
12	63210000	63470000	12	63210000	63470000	255,255,0	1.1136	0.042868	0.036002	0.7929	0.76923
12	5270000	5530000	12	5270000	5530000	255,255,0	1.0913	0.035732	0.043007	0.62722	0.84024
12	60490000	60890000	12	60490000	60890000	255,255,0	1.0361	0.034633	0.04405	0.5725	0.8825
12	121010000	121170000	12	121010000	121170000	255,255,0	0.85111	0.055828	0.022793	0.64062	0.51562
12	46150000	46390000	12	46150000	46390000	255,255,0	1.2068	0.036361	0.042233	0.74306	0.84028
12	51450000	51760000	12	51450000	51760000	255,255,0	1.4024	0.031895	0.046506	0.8625	0.89583
12	89000000	89390000	12	89000000	89390000	255,255,0	1.4825	0.030588	0.047645	0.84474	0.93421
12	9900000	10100000	12	9900000	10100000	255,255,0	1.0697	0.04436	0.033652	0.77	0.67
12	67730000	68020000	12	67730000	68020000	255,255,0	0.81098	0.041214	0.036545	0.68095	0.5
12	80830000	81040000	12	80830000	81040000	255,255,0	0.9772	0.05008	0.027207	0.80227	0.52045
12	72160000	72360000	12	72160000	72360000	255,255,0	1.1028	0.036618	0.040436	0.73	0.79
12	87020000	87250000	12	87020000	87250000	255,255,0	0.78363	0.031691	0.045247	0.53788	0.64394
12	125450000	125610000	12	125450000	125610000	255,255,0	0.94874	0.036149	0.040688	0.64062	0.64062
12	77220000	77420000	12	77220000	77420000	255,255,0	1.1003	0.023147	0.052909	0.71	0.79
12	20570000	20780000	12	20570000	20780000	255,255,0	1.0977	0.031086	0.044072	0.62727	0.80909
12	58940000	59270000	12	58940000	59270000	255,255,0	1.1167	0.038223	0.036651	0.77574	0.79779
12	47070000	47410000	12	47070000	47410000	255,255,0	1.3445	0.028059	0.045775	0.77509	0.91349
12	94160000	94500000	12	94160000	94500000	255,255,0	1.2449	0.029431	0.044351	0.55363	0.92734
12	40540000	40740000	12	40540000	40740000	255,255,0	0.89661	0.034489	0.039282	0.69	0.61
12	108150000	108310000	12	108150000	108310000	255,255,0	0.78548	0.042736	0.030855	0.51562	0.60938
12	95730000	95920000	12	95730000	95920000	255,255,0	0.8946	0.026666	0.046336	0.54444	0.67778
12	102900000	103130000	12	102900000	103130000	255,255,0	1.1106	0.018714	0.054014	0.73485	0.82576
12	59990000	60200000	12	59990000	60200000	255,255,0	1.0651	0.042094	0.029093	0.68182	0.80909
12	48380000	48590000	12	48380000	48590000	255,255,0	1.0512	0.017802	0.053195	0.64545	0.79091
12	71790000	71980000	12	71790000	71980000	255,255,0	0.98863	0.038188	0.032672	0.74444	0.65556
12	69090000	69240000	12	69090000	69240000	255,255,0	0.7571	0.015999	0.054292	0.51786	0.58929
12	4180000	4390000	12	4180000	4390000	255,255,0	1.0222	0.025375	0.044892	0.57273	0.77273
12	77530000	77760000	12	77530000	77760000	255,255,0	0.77356	0.052375	0.016973	0.58333	0.58333
12	26260000	26570000	12	26260000	26570000	255,255,0	1.2487	0.053524	0.015418	0.9125	0.67083
12	70780000	70950000	12	70780000	70950000	255,255,0	0.92095	0.033493	0.034896	0.68056	0.68056
12	92200000	92540000	12	92200000	92540000	255,255,0	1.3206	0.025934	0.042437	0.74048	0.92042
12	100750000	100950000	12	100750000	100950000	255,255,0	1.1071	0.030523	0.037827	0.73	0.79
12	81180000	81350000	12	81180000	81350000	255,255,0	0.95268	0.033552	0.034721	0.68056	0.68056
12	19900000	20070000	12	19900000	20070000	255,255,0	0.96411	0.045896	0.021856	0.68056	0.59722
12	1060000	1220000	12	1060000	1220000	255,255,0	0.98324	0.025346	0.041665	0.64062	0.67188
12	100200000	100410000	12	100200000	100410000	255,255,0	0.92553	0.040315	0.025854	0.59058	0.75517
12	96260000	96430000	12	96260000	96430000	255,255,0	0.88301	0.035884	0.030227	0.70833	0.54167
12	118280000	118450000	12	118280000	118450000	255,255,0	0.9247	0.032383	0.03212	0.65278	0.68056
12	121440000	121680000	12	121440000	121680000	255,255,0	1.0012	0.023819	0.040051	0.63194	0.78472
12	76760000	76990000	12	76760000	76990000	255,255,0	0.89482	0.023466	0.039683	0.58333	0.7197
12	112130000	112280000	12	112130000	112280000	255,255,0	0.87851	0.03542	0.027569	0.625	0.625
12	30000000	30400000	12	30000000	30400000	255,255,0	0.69787	0.034182	0.02851	0.5575	0.5425
12	4660000	4880000	12	4660000	4880000	255,255,0	0.79196	0.027403	0.03499	0.5124	0.61157
12	28120000	28330000	12	28120000	28330000	255,255,0	1.2075	0.023701	0.038404	0.80909	0.79091
12	106360000	106530000	12	106360000	106530000	255,255,0	0.98538	0.012935	0.049133	0.57891	0.77462
12	29210000	29440000	12	29210000	29440000	255,255,0	1.1016	0.039	0.022966	0.75	0.76515
12	16540000	16790000	12	16540000	16790000	255,255,0	1.1315	0.027774	0.033609	0.80128	0.73718
12	24750000	24960000	12	24750000	24960000	255,255,0	1.0334	0.02365	0.037502	0.62727	0.80909
12	10150000	10300000	12	10150000	10300000	255,255,0	0.76606	0.02703	0.033479	0.51819	0.56757
12	93150000	93370000	12	93150000	93370000	255,255,0	1.0748	0.034017	0.026427	0.76033	0.7438
12	100430000	100610000	12	100430000	100610000	255,255,0	0.96095	0.031199	0.028909	0.74074	0.61728
12	24510000	24760000	12	24510000	24760000	255,255,0	0.94918	0.023177	0.036696	0.60733	0.74195
12	66860000	67130000	12	66860000	67130000	255,255,0	0.67972	0.027794	0.03108	0.50379	0.55191
12	26850000	27040000	12	26850000	27040000	255,255,0	0.95173	0.028423	0.028583	0.7	0.65556
12	40180000	40370000	12	40180000	40370000	255,255,0	0.88175	0.032337	0.023442	0.67176	0.61134
12	39730000	39900000	12	39730000	39900000	255,255,0	0.68918	0.03424	0.020695	0.56944	0.51389
12	19020000	19290000	12	19020000	19290000	255,255,0	0.93204	0.021515	0.033308	0.60989	0.71978
12	103970000	104130000	12	103970000	104130000	255,255,0	0.77332	0.028833	0.025952	0.60938	0.51562
12	102320000	102450000	12	102320000	102450000	255,255,0	0.66078	0.038423	0.015553	0.5	0.5
12	15190000	15390000	12	15190000	15390000	255,255,0	0.79307	0.032147	0.021273	0.63	0.53
12	116710000	116870000	12	116710000	116870000	255,255,0	0.89783	0.042883	0.0098569	0.67188	0.64062
12	22350000	22490000	12	22350000	22490000	255,255,0	0.79498	0.019557	0.03296	0.57143	0.57143
12	62830000	62980000	12	62830000	62980000	255,255,0	0.79018	0.024166	0.02791	0.625	0.55357
12	68400000	68600000	12	68400000	68600000	255,255,0	0.90476	0.030604	0.021227	0.69	0.67
12	65950000	66220000	12	65950000	66220000	255,255,0	0.82387	0.028426	0.022006	0.56593	0.6978
12	26590000	26810000	12	26590000	26810000	255,255,0	0.87752	0.014505	0.031819	0.55064	0.7219
12	102690000	102890000	12	102690000	102890000	255,255,0	0.84271	0.02322	0.021332	0.61	0.67
12	52770000	52950000	12	52770000	52950000	255,255,0	0.90534	0.032774	0.01151	0.74074	0.59259
12	88040000	88240000	12	88040000	88240000	255,255,0	0.78566	0.016903	0.025213	0.55	0.63
12	115930000	116170000	12	115930000	116170000	255,255,0	0.65213	0.016188	0.020756	0.50694	0.53472
12	19680000	19870000	12	19680000	19870000	255,255,0	0.83078	0.01148	0.025159	0.5	0.7
12	115610000	115900000	12	115610000	115900000	255,255,0	0.73948	0.017367	0.019	0.55714	0.60476
12	19470000	19660000	12	19470000	19660000	255,255,0	0.84333	0.018961	0.016733	0.72222	0.5
12	2470000	2690000	12	2470000	2690000	255,255,0	0.98803	0.01541	0.018716	0.6281	0.82645
12	80180000	80320000	12	80180000	80320000	255,255,0	0.72229	0.014946	0.018074	0.53444	0.55995
12	65950000	66100000	12	65950000	66100000	255,255,0	0.72936	0.016066	0.016276	0.625	0.51786
13	111990000	113140000	13	111990000	113140000	255,255,0	0.5407	0.33175	0.37695	0.53297	0.62946
13	53800000	58040000	13	53800000	58040000	255,255,0	0.61239	0.31947	0.37597	0.63065	0.41436
13	19020000	20130000	13	19020000	20130000	255,255,0	1.6272	0.070752	0.18647	0.92338	0.76623
13	38200000	39500000	13	38200000	39500000	255,255,0	0.82335	0.14936	0.10648	0.50651	0.6773
13	38340000	39400000	13	38340000	39400000	255,255,0	0.88152	0.12583	0.10835	0.46778	0.73407
13	34430000	35730000	13	34430000	35730000	255,255,0	1.237	0.10753	0.10208	0.86296	0.66888
13	73570000	74290000	13	73570000	74290000	255,255,0	1.2944	0.14815	0.051762	0.55478	0.97299
13	93870000	94820000	13	93870000	94820000	255,255,0	0.97144	0.064761	0.13491	0.74601	0.55984
13	85690000	86400000	13	85690000	86400000	255,255,0	1.351	0.13375	0.065757	0.56905	0.96905
13	78700000	79570000	13	78700000	79570000	255,255,0	0.88928	0.085214	0.11417	0.62315	0.65275
